RWRT;Wörth (Rhein);Wörth (Rhein);Bf
RWRTA;Wörth (Rhein) Badallee;Wö Badallee;NE-Hp
RWRTB;Wörth (Rhein) Bienwaldhalle;Wörth Bienwald;NE-Hp
RWRTK;Wörth (Rhein) Badepark;Wö Badepark;NE-Hp
RWRTL;Wörth (Rhein) Alte Bahnmeisterei;Wörth Alte Bahnm;Bft
RWRTP;Wörth (Rhein) Bürgerpark;Wörth Bürgerpark;NE-Hp
RWRTR;Wörth (Rhein) Rathaus;Wörth Rathaus;NE-Hp
RWS;Wiesloch-Walldorf;Wiesloch-Walldf;Bf
RWSS;Weisenheim (Sand);Weisenheim(Sand);Bf
RWSW;Wilgartswiesen;Wilgartswiesen;Bf
RWU;Waldshut;Waldshut;Bf
RWU S;Waldshut Bstg SBB;Waldshut SBB;Bft
RZE;Zeutern;Zeutern;NE-Bf
RZEO;Zeutern Ost;Zeutern Ost;NE-Hp
RZES;Zeutern Sportplatz;Zeutern Sportpla;NE-Hp
RZHB;Mannheim Ziehbrunnen;Ziehbrunnen;Abzw
RZLH;Zell (Harmersbach);Zell (Harmersb.);NE-Bf
RZS;Blumberg-Zollhaus;Blumberg-Zollhs;NE-Bf
RZW;Zwingenberg (Baden);Zwingenbg(Baden);Bf
SALG;Altenglan;Altenglan;Bf
SAM;Auersmacher;Auersmacher;Bf
SAUW;Auw an der Kyll;Auw an der Kyll;Bf
SAZ;Alsenz;Alsenz;Bf
SBA;Brebach;Brebach;Bf
SBBN;Büchenbeuren;Büchenbeuren;Bf
SBES;Besseringen;Besseringen;Bft
SBH;Baumholder;Baumholder;NE-Bf
SBIT;Bitburg;Bitburg;NE-Bf
SBKF;Birkenfeld (Nahe);Birkenfeld/Nahe;NE-Bf
SBKN;Bad Kreuznach;Bad Kreuznach;Bf
SBKNG;Bad Kreuznach Gbf;Bad Kreuzn Gbf;Bft
SBMS;Bad Münster am Stein;Bad Münster a St;Bf
SBNS;Busenberg-Schindhard;Busenb-Schindh;NE-Hp Anst
SBO;Bous (Saar);Bous (Saar);Bf
SBRB;Birresborn;Birresborn;Bf
SBRW;Bruchweiler;Bruchweiler;NE-Hp
SBTR;Bundenthal-Rumbach;Bundenthal-Rumb.;NE-Bf
SBX;Bexbach;Bexbach;Bf
SBY;Bullay DB;Bullay DB;Bf
SCOC;Cochem (Mosel);Cochem (Mosel);Bf
SDA;Dahn;Dahn;NE-Bf
SDAS;Dahn Süd;Dahn Süd;NE-Hp
SDBO;Densborn;Densborn;Bf
SDE;Dellfeld;Dellfeld;Bf
SDF;Daufenbach;Daufenbach;Bf
SDL;Dillingen (Saar);Dillingen (Saar);Bf
SDLA;Dillingen (Saar) Ford/Zentralkokerei;Dill Fordw/ZKS;Abzw
SDLF;Dillingen (Saar) Fordwerke;Dillingen Ford;Anst
SDLH;Dillingen (Saar) Hochofen;Dill.Hochofen Hü;Anst
SDLK;Dillingen (Saar) Katzenschwänz;Katzenschwänz;Awanst
SDLO;Dillingen (Saar) Ost;Dillingen Ost;Abzw
SDLR;Dillingen (Saar) Röderberg;Dill Röderberg;Bf
SDLS;Dillingen (Saar) Süd;Dillingen Süd;Abzw
SDLW;Dillingen RWE;Dillingen RWE;Anst
SDLZ;Dillingen (Saar) Zentralkokerei;Dill Zentralkok;Anst
SDUW;Dudweiler;Dudweiler;Bf
SED;Bitburg-Erdorf;Bitburg-Erdorf;Bf
SEE;Ediger-Eller;Ediger-Eller;Bft
SEF;Einsiedlerhof;Einsiedlerhof;Bf
SEG;Ehrang;Ehrang;Bf
SEG M;Ehrang Mitte;Ehrang Mitte;Bft
SEG N;Ehrang Nord;Ehrang Nord;Bft
SEG O;Ehrang Ost;Ehrang Ost;Bft
SEG S;Ehrang Süd;Ehrang Süd;Bft
SELN;Ellern (Hunsrück);Ellern(Hunsrück);Bf
SEN;Ensdorf (Saar);Ensdorf (Saar);Bf
SENK;Enkenbach;Enkenbach;Bf
SEP;Eppelborn;Eppelborn;Bf
SES;Eselsfürth;Eselsfürth;Awanst
SEU;Trier-Euren;Trier-Euren;Awanst
SEW;Eiweiler;Eiweiler;NE-Anst
SFH;Fürstenhausen;Fürstenhausen;Bf
SFI;Friedrichsthal (Saar);Friedrichst.(S);Bf
SFIM;Friedrichsthal (Saar) Mitte;Friedrthal Mitte;Bft
SFWB;Fischbach-Weierbach;Fischbach-Weierb;Bf
SGB;Göttelborn Grube;Göttelborn;Bf
SGM;Glan-Münchweiler;Glan-Münchweiler;Bf
SGN;Wemmetsweiler-Gennweiler;Gennweiler;Bft
SGR;Gerolstein;Gerolstein;Bf
SGRB;Gerolstein Basalt;Gerolst Basalt;Awanst
SHB;Heimbach (Nahe);Heimbach (Nahe);Bf
SHEM;Hemmersdorf (Saar);Hemmersd.(Saar);Bf
SHN;Hanweiler-Bad Rilchingen;Hanw-Bad Rilchgn;Bf
SHO;Homburg (Saar) Hbf;Homburg(Saar)Hbf;Bf
SHPT;Hauptstuhl;Hauptstuhl;Bf
SHR;Hetzerath;Hetzerath;Bf
SHW;Hinterweidenthal Ost;H'weidenthal Ost;Bf
SHWO;Hinterweidenthal Ort;Hinterweidnt Ort;NE-Bf
SHWT;Hinterweidenthal Tanklager;Tanklager Awanst;NE-Awanst
SHY;Hochspeyer;Hochspeyer;Bf
SHY N;Hochspeyer Nord;Hochspeyer Nord;Bft
SHY O;Hochspeyer Ost;Hochspeyer Ost;Bft
SHZ;Hatzenport;Hatzenport;Bf
SIDO;Idar-Oberstein;Idar-Oberstein;Bf
SIG;Igel;Igel;Bf
SILG;Illingen (Saar);Illingen (Saar);Bft
SKB;Kleinblittersdorf;Kleinblittersd;Bf
SKDL;Kordel;Kordel;Bf
SKG;Kobern-Gondorf;Kobern-Gondorf;Bf
SKIB;Kindsbach;Kindsbach;Bf
SKIR;Kirchberg (Hunsrück);Kirchberg/Hunsr;Bf
SKL;Kaiserslautern Hbf;Kaisersl Hbf;Bf
SKLN;Kaiserslautern Fabrikhof;Fabrikhof;Awanst
SKR;Kirn;Kirn;Bf
SKRO;Kronweiler;Kronweiler;Bf
SKU;Karthaus;Karthaus;Bf
SKU B;Karthaus Moselbrücke;Karth Moselbr;Bft
SKU M;Karthaus Mitte;Karthaus Mitte;Bft
SKU N;Karthaus Nordwest;Karthaus NW;Bft Abzw
SKU O;Karthaus Nordost;Karthaus NO;Bft Abzw
SKU W;Karthaus West/Konz Mitte;Karth W/Konz M;Bft
SKUS;Kusel;Kusel;Bf
SKY;Kyllburg;Kyllburg;Bf
SKZ;Konz;Konz;Bf
SKZK;Konz Kuag;Konz Kuag;Awanst
SLAO;Lampertsmühle-Otterbach;Lampertsmühle-O;Bf
SLBS;Limbach (Saarlouis);Limbach/Saarlou;NE-Bf
SLCH;Lebach;Lebach;Bf
SLCJ;Lebach-Jabach;Lebach-Jabach;Bft
SLD;Landstuhl;Landstuhl;Bf
SLKG;Lauterecken-Grumbach;Lauterecken-Gru.;Bf
SLM;Langmeil (Pfalz);Langmeil (Pfalz);Bf
SLN;Langenlonsheim;Langenlonsheim;Bf
SLU;Luisenthal (Saar);Luisenthal(Saar);Bf
SLWR;Landsweiler-Reden;Landsw-Reden;Bf
SMBT;Moosbachtal;Moosbachtal;NE-Hp
SMER;Merchweiler;Merchweiler;Bft
SMI;Michelbach (Saar);Michelbach(Saar);NE-Bf
SMK;Moselkern;Moselkern;Bf
SMO;Morbach;Morbach;Bf
SMR;Münchweiler (Rodalb);Münchweiler/Rod;Bf
SMT;Mettlach;Mettlach;Bf
SMUE;Münchweiler (Alsenz);Münchweiler(Als);Bft
SMZG;Merzig (Saar);Merzig (Saar);Bf
SMZM;Merzig (Saar) Stadtmitte;Merzig(S)Stadtm;Bft
SNBR;Neubrücke (Nahe);Neubrücke (Nahe);Bf
SNE;Nennig;Nennig;Bf
SNEC;Nennig CSL;Nennig CSL;Anst
SNID;Niedaltdorf;Niedaltdorf;Bft
SNK;Neunkirchen (Saar) Hbf;Neunkir (S) Hbf;Bf
SNKE;Neunkirchen (Saar) Bauknecht;Neunk Bauknecht;Awanst
SNKG;Neunkirchen (Saar) Hermineschacht;Neunk Hermine;Awanst
SOH;Oberbettingen-Hillesheim;Oberb-Hillesheim;Bf
SOTW;Ottweiler (Saar);Ottweiler (Saar);Bf
SOU;Olsbrücken;Olsbrücken;Bf
SPDR;Pünderich DB;Pünderich DB;Abzw
SPE;Perl;Perl;Bf
SPI;Philippsheim;Philippsheim;Bf
SPS;Pirmasens Hbf;Pirmasens Hbf;Bf
SPSN;Pirmasens Nord;Pirmasens Nord;Bf
SRAS;Ramstein;Ramstein;Bf
SRAW;Ramstein Industriezentrum Westrich;Westrich;Awanst
SRC;Rockenhausen;Rockenhausen;Bf
SRCS;Rammelsbach Steinbruch;Rammelsb Steinbr;Awanst
SRO;Rohrbach (Saar);Rohrbach (Saar);Bf
SRUB;Ruschberg;Ruschberg;NE-Hp
SRUW;Ruwer West;Ruwer West;NE-Bf
SSAB;Saarburg (Bz Trier);Saarburg(Trier);Bf
SSB;Saarbrücken-Burbach;Sbr-Burbach;Bft
SSCP;Schopp;Schopp;Bf
SSDM;Saarbrücken Saardamm;Saardamm;Bft Abzw
SSER;Serrig;Serrig;Bf
SSH;Saarbrücken Hbf;Saarbrücken Hbf;Bf
SSH G;Saarbrücken Hbf Srg;Saarbr. Hbf Srg;Bft
SSH O;Saarbrücken Hbf So;Saarbr. Hbf So;Bft
SSH R;Saarbrücken Hbf W 603;Saarbrücken W603;Bft
SSH S;Saarbrücken Hbf W 604;Saarbrücken W604;Bft
SSH W;Saarbrücken Hbf W 600;Saarbrücken W600;Bft
SSHI;Saarbrücken-Burbach Mitte;Burbach Mitte;Bft
SSI;St Ingbert;St Ingbert;Bf
SSIM;Simmern;Simmern;Bf
SSLB;Saarhölzbach;Saarhölzbach;Bf
SSLM;Saarbrücken-Schleifmühle;Saarbr-Schleifm;Bft
SSLS;Saarlouis Hbf;Saarlouis Hbf;Bf
SSMB;Saarbrücken-Malstatt (Burbacherhütte);Sbr-Malstatt/Bbh;Anst
SSMR;Salmrohr;Salmrohr;Bf
SSOB;Bad Sobernheim;Bad Sobernheim;Bf
SSOP;Sobernheim Polymer;Sobernh Polymer;Awanst
SSPE;Speicher;Speicher;Bf
SSR;Saarbrücken Rbf;Saarbrücken Rbf;Bf
SSR G;Saarbrücken Rbf Hgbf;Saarbr Rbf Hgbf;Bft
SSR L;Saarbrücken Rbf Malstatt;Sbr Malstatt;Bft
SSR M;Saarbrücken Rbf Mitte;Saarbr Rbf Mitte;Bft
SSR N;Saarbrücken Rbf Nord;Saarbr Rbf Nord;Bft
SSR O;Saarbrücken Rbf Ost;Saarbr Rbf Ost;Bft
SSR W;Saarbrücken Rbf West;Saarbr Rbf West;Bft
SST;Stromberg (Hunsrück);Stromberg/Hunsr.;Bf
SSTH;Staudernheim;Staudernheim;Bf
SSTN;Stromberger Neuhütte;Stromberger Neu.;Anst
SSTO;St Thomas;St Thomas;Bf
SSWD;St Wendel;St Wendel;Bf
SSWE;Schweich DB;Schweich DB;Bf
SSWN;Schwarzerden;Schwarzerden;NE-Bf
SSZ;Sulzbach (Saar);Sulzbach (Saar);Bf
STK;Treis-Karden;Treis-Karden;Bf
STM;Türkismühle;Türkismühle;Bf
STR;Trier Hbf;Trier Hbf;Bf
STR N;Trier Hbf Nord;Trier Hbf Nord;Bft
STRS;Trier Süd;Trier Süd;Bft
STRW;Trier West;Trier West;Bf
STT;Traben-Trarbach DB;Traben Trarb DB;Bf
SUG;Ürzig DB;Ürzig DB;Bf
SVL;Völklingen;Völklingen;Bf
SVLW;Völklingen Walzwerke (Abzw);Völkl Walzw Abzw;Abzw
SVW;Völklingen Saarstahl Walzwerk;Völklingen Walzw;NE-Anst
SWAB;Waldfischbach;Waldfischbach;Bf
SWB;Würzbach (Saar);Würzbach (Saar);Bf
SWFS;Wolfstein;Wolfstein;Bf
SWI;Winningen (Mosel);Winningen(Mosel);Bf
SWIG;Wiltingen (Saar);Wiltingen (Saar);Bf
SWIH;Wittlich Hbf;Wittlich Hbf;Bf
SWIN;Wincheringen;Wincheringen;Bf
SWN;Wellen (Mosel);Wellen (Mosel);Bf
SWNW;Winnweiler;Winnweiler;Bf
SWR;Wemmetsweiler;Wemmetsweiler;Bf
SWR E;Wemmetsweiler Kurve Einmündung;Em Wemmets Kurve;Bft
SWR K;Wemmetsweiler Kurve;Wemmetsw Kurve;Bft
SWRR;Wemmetsweiler Rathaus;Wemmetsw Rathaus;Bft
SZW;Zweibrücken Hbf;Zweibrücken Hbf;Bf
TA;Aalen Hbf;Aalen Hbf;Bf
TAE;Albstadt-Ebingen;Albstadt-Ebingen;Bf
TAEW;Albstadt-Ebingen West;Albst-Ebing West;Bf
TAG;Altingen (Württ);Altingen (Württ);NE-Bf
TAH;Althengstett;Althengstett;NE-Hp Awanst
TAI;Aichstetten;Aichstetten;Bf
TAIB;Sersheim Aischbach;Aischbach;Abzw
TAIS;Aichstetten Shell;Shell;Awanst
TAL;Albstadt-Laufen;Albstadt-Laufen;Bf
TALD;Aldingen (b Spaichingen);Aldingen b Spai;Bf
TALL;Allmendingen;Allmendingen;Bf
TAM;Amstetten (Württ);Amstetten(Württ);Bf
TAM M;Amstetten (Württ) Lokalbahnhof;Amstetten(W) Lok;NE-Bft
TAMW;Amstetten (Württ) Wifo;Amstetten Wifo;NE-Anst
TAOM;Albstadt-Onstmettingen;Albst.-Onstmett.;NE-Bf
TAR;Arnegg;Arnegg;Bf
TASF;Altschmiedelfeld;Altschmiedelfeld;NE-Hp
TAT;Altshausen;Altshausen;Bf
TATA;Albstadt-Tailfingen;Albst.-Tailfing.;NE-Bf
TATP;Altshausen Ri Pfullendorf/RöBSP;Altshausen RöBSP;NE-Hp
TATR;Albstadt-Truchtelfingen;Albst.-Truchtel.;NE-Bf
TAU;Aulendorf;Aulendorf;Bf
TAX;Asperg;Asperg;Bf
TB;Backnang;Backnang;Bf
TBB;Böbingen (Rems);Böbingen (Rems);Bf
TBD;Bondorf (b Herrenberg);Bondorf b Herrbg;Bf
TBEN;Benningen (Neckar);Benningen (N);Bf
TBF;Bad Friedrichshall Hbf;Bad Friedr'hall;Bf
TBF S;Bad Friedrichshall Anst Südzucker;Südzucker;Bft
TBFA;Bad Friedrichshall Audi;Audi;Bf
TBFK;Bad Wimpfen Solvay;Solvay;Awanst
TBFS;Bad Friedrichshall Salzwerk;Salzwerk;Awanst
TBG;Balingen (Württ);Balingen (Württ);Bf
TBGG;Balingen (Württ) Gehrn;Gehrn;Awanst
TBGN;Bingen (Hohenz);Bingen (Hohenz);NE-Hp Bk
TBI;Biberach (Riß);Biberach (Riß);Bf
TBIB;Biberach (Riß) Süd;Biberach Süd;Bf
TBIE;Bieringen (b Horb);Bieringen b Horb;Bf
TBIS;Bisingen;Bisingen;Bf
TBKA;Bad Friedrichshall Kochendorf Audi;Kochendorf Audi;Abzw
TBL;Blaubeuren;Blaubeuren;Bf
TBLD;Burladingen;Burladingen;NE-Bf
TBLG;Berlichingen;Berlichingen;NE-Bf
TBLI;Bad Liebenzell;Bad Liebenzell;Bf
TBLM;Blaubeuren Merkle;Merkle;Awanst
TBLW;Burladingen West;Burladingen West;NE-Hp
TBM;Bietigheim-Bissingen;Bietigheim-Biss;Bf
TBMR;Bad Mergentheim;Bad Mergentheim;Bf
TBO;Böblingen;Böblingen;Bf
TBO F;Böblingen Em WEG;Böblingen Em WEG;Bft
TBO H;Böblingen Heusteigstr.;Böbl.Heusteigstr;NE-Hp
TBO T;Böblingen Danziger Str.;Böbl. Danziger S;NE-Hp
TBO Z;Böblingen Zimmerschlag;Böbl. Zimmersch;NE-Hp
TBOS;Böblingen Südbf;Böblingen Südbf;NE-Bf
TBOX;Boxberg-Wölchingen;Boxberg-Wölchign;Bf
TBP;Bopfingen;Bopfingen;Bf
TBRF;Breitenfürst;Breitenfürst;NE-Hp
TBRJ;Bieringen (Jagst);Bieringen(Jagst);NE-Bf
TBRK;Bröckingen;Bröckingen;NE-Bf
TBS;Beimerstetten;Beimerstetten;Bf
TBSC;Bad Schussenried;Bad Schussenried;Bf
TBT;Bad Teinach / Neubulach;Bad Teinach/Neub;Bf
TBU;Burgstall (Murr);Burgstall (Murr);Bf
TBW;Bad Wurzach;Bad Wurzach;NE-Bf
TBWA;Bad Waldsee;Bad Waldsee;Bf
TC;Crailsheim;Crailsheim;Bf
TCFL;Crailsheim Flügelau;Flügelau;Awanst
TCP;Cappel;Cappel;Bft
TCP A;Öhringen-Cappel AVG-Anlage;Cappel AVG-Anlag;Bft
TCWB;Calw HHB;Calw HHB;NE-Bf
TCWB;Calw im Schwarzwald;Calw (Schwarzw);NE-Bf
TCWH;Calw Heumaden;Calw Heumaden;NE-Hp
TDGM;Degmarn;Degmarn;NE-Bf
TDH;Dettenhausen;Dettenhausen;NE-Bf
TDI;Ditzingen;Ditzingen;Bf
TDL;Deißlingen;Deißlingen;Bf
TDLM;Deißlingen Mitte;Deißlingen Mitte;Bft
TDTU;Dettingen (Erms) Mitte;Dettingen Mitte.;NE-Hp
TDTUF;Dettingen (Erms) Freibad;Dettingen Freib;NE-Hp
TDTUG;Dettingen (Erms) Gsaidt;Dettingen Gsaidt;NE-Bf
TDTUL;Dettingen (Erms) Lehen;Dettingen Lehen;NE-Hp
TDTW;Dettingen (Erms) Arjo Wiggens;Dettingen(E)Wigg;NE-Awanst
TDU;Dußlingen;Dußlingen;Bf
TDUS;Dußlingen Steim;Steim;Anst
TDZB;Dörzbach;Dörzbach;NE-Bf
TE;Esslingen (Neckar);Esslingen/Neckar;Bf
TEC;Ebersbach (Fils);Ebersbach (Fils);Bf
TEF;Eislingen (Fils);Eislingen (Fils);Bf
TEH;Ehingen (Donau);Ehingen (Donau);Bf
TEHZ;Ehingen (Donau) Zellstoffwerk;Zellstoffwerk;Awanst
TEIN;Einsingen;Einsingen;Bf
TEK;Eriskirch;Eriskirch;Bf
TEL;Ellwangen;Ellwangen;Bf
TEN;Endersbach;Endersbach;Bf
TENG;Engstlatt;Engstlatt;Bf
TENS;Engstingen Schulzentrum;Engstingen Schul;NE-Hp
TENT;Entringen;Entringen;NE-Bf
TEP;Epfendorf;Epfendorf;Bf
TER;Erbach (Württ);Erbach (Württ);Bf
TES;Essingen (b Aalen);Essingen/b Aalen;Bf
TESU;Eschenau (b Heilbronn);Eschenau b Heilb;Bf
TET;Eutingen im Gäu;Eutingen im Gäu;Bf
TET K;Eutingen im Gäu Kurve;Eutingen Kurve;Bft
TET N;Eutingen im Gäu Em Nord;Eutingen Em Nord;Bft
TET S;Eutingen im Gäu Em Süd;Eutingen Em Süd;Bft
TEU;Eubigheim;Eubigheim;Bf
TEW;Enzweihingen;Enzweihingen;NE-Bf
TEY;Eyach;Eyach;Bf
TEY H;Eyach HzL;Eyach HzL;NE-Bf
TF;Friedrichshafen Stadt;Friedrhf Stadt;Bf
TF R;Friedrichshafen Gbf;Friedrhf Gbf;Bft
TFB;Fornsbach;Fornsbach;Bf
TFD;Fridingen (b Tuttlingen);Fridingen b Tutt;Bf
TFE;Fellbach;Fellbach;Bf
TFG;Freiberg (Neckar);Freiberg/Neckar;Bf
TFH;Friedrichshafen Hafen;Friedrhf Hafen;Bft
TFI;Fichtenberg;Fichtenberg;Bf
TFIL;Filderstadt;Filderstadt;Bf
TFKH;Frickenhausen;Frickenhausen;NE-Bf
TFKHK;Frickenhausen Kelterstraße;Frickenh Kelters;NE-Hp
TFL;Stuttgart Flughafen/Messe;Flughafen Stg;Bf
TFLD;Stuttgart Filder;Stuttgart Filder;Bf
TFLF;Stuttgart Flughafen Fernbahnhof;Stg Flughf Fern;Bft
TFLH;Stuttgart Filder Heerstraße;Stg Heerstraße;Bft
TFLP;Stuttgart Filder Plieningen;Stg-Plieningen;Bft
TFS;Freudenstadt Hbf;Freudenstadt Hbf;Bf
TFSI;Freudenstadt Industriegebiet;Freudenst Ind;NE-Hp
TFSK;Friedrichstraße-Sickingen;Friedrichstr.Si.;NE-Hp
TFVA;Favoritepark Anschluss RWE;Favoritepark RWE;Awanst
TG;Geislingen (Steige);Geislingen (St);Bf
TGAM;Gamburg;Gamburg;Bf
TGAW;Gaildorf West;Gaildorf West;Bf
TGB;Giengen (Brenz);Giengen (Brenz);Bf
TGC;Grunbach;Grunbach;Bf
TGDS;Gaildorf Stadt;Gaildorf Stadt;NE-Bf
TGL;Goldshöfe;Goldshöfe;Bf
TGME;Gammertingen Europastraße;Europastraße;NE-Hp
TGMF;Gommersdorf;Gommersdorf;NE-Bf
TGMT;Gammertingen;Gammertingen;NE-Bf
TGN;Geroldshausen;Geroldshausen;Bf
TGO;Göppingen;Göppingen;Bf
TGOS;Gochsen;Gochsen;NE-Bf
TGR;Grünholz;Grünholz;Bf
TGSF;Gauselfingen;Gauselfingen;NE-Bf
TGSN;Gerstetten;Gerstetten;NE-Bf
TGSS;Gussenstadt;Gussenstadt;NE-Bf
TGT;Gärtringen;Gärtringen;Bf
TGU;Gültstein;Gültstein;NE-Bf
TGW;Geislingen West;Geislingen West;Bf
TH;Heilbronn Hbf;Heilbronn Hbf;Bf
TH A;Heilbronn Finanzamt;Hlbr Finanzamt;NE-Hp
TH B;Heilbronn Hbf/Willy-Brandt-Platz;Hlbr Hbf/W-Br-Pl;NE-Hp
TH E;Heilbronn-Kanalbrücke;Heilbr-Kanalbr;Bft
TH F;Heilbronn Friedensplatz;Hlbr Friedenspl;NE-Hp
TH G;Heilbronn Gbf;Heilbronn Gbf;Bft
TH H;Heilbronn Harmonie;Hlbr Harmonie;NE-Hp
TH K;Heilbronn-Klingenberg;Heilbr-Klingenbg;Bft
TH M;Heilbronn Marktplatz;Hlbr Marktplatz;NE-Hp
TH O;Heilbronn Harmonie/Kunsthalle;Hlbr Harm/Kunsth;NE-Hp
TH P;Heilbronn Neckar-Turm/K-Schu-Pl;Hlbr K-Schu-Pl;NE-Hp
TH R;Heilbronn Rathaus;Hlbr Rathaus;NE-Hp
TH S;Heilbronn Gbf Süd;Heilbr. Gbf Süd;Bft
TH T;Heilbronn Theater;Hlbr Theater;NE-Hp
TH U;Heilbronn Pfühlpark (AVG);Hlbr Pfühlpark;NE-Hp
TH W;Heilbronn Harmonie/Hafenmarktpassage;Hlbr Harm/Hafenm;NE-Hp
THAM;Haubersbronn Mitte;Haubersbronn Mit;NE-Hp
THAT;Hausen i Tal;Hausen i Tal;Bf
THAU;Haubersbronn;Haubersbronn;NE-Hp Anst
THB;Horb;Horb;Bf
THB R;Horb Gbf;Horb Gbf;Bft
THC;Herbrechtingen;Herbrechtingen;Bf
THCH;Hechingen;Hechingen;Bf
THCV;Herbrechtingen Vohenstein;Vohenstein;Awanst
THD;Heidenheim;Heidenheim;Bf
THDM;Heidenheim-Mergelstetten;Hdhm-Mergelstett;Bf
THDS;Heidenheim-Schnaitheim;Hdhm-Schnaitheim;Bf
THE;Herrenberg;Herrenberg;Bf
THE Z;Herrenberg (ZÖA);Herrenberg (ZÖA);Bft
THER;Herrenberg Rigips;Rigips;NE-Awanst
THF;Hochdorf (b Horb);Hochdorf(b Horb);Bf
THFT;Hanfertal;Hanfertal;NE-Bf
THGL;Haigerloch;Haigerloch;NE-Bf
THHF;Horb-Altheim Heiligenfeld;Heiligenfeld;Awanst
THIL;Hechingen Landesb;Hechingen Landes;NE-Bf
THKP;Haidkapelle;Haidkapelle;NE-Bf
THL;Herrlingen;Herrlingen;Bf
THMA;Hermaringen;Hermaringen;Bf
THMD;Heimerdingen;Heimerdingen;NE-Bf
THMG;Hemmingen;Hemmingen;NE-Bf
THMT;Hermentingen;Hermentingen;NE-Hp
THP;Heilbronn Pfühlpark;Pfühlpark;Abzw
THRT;Hart (Hohenz);Hart (Hohenz);NE-Bf
THSS;Hausen-Starzeln;Hausen-Starzeln;NE-Bf
THSTI;Heilbronn Industrieplatz;Hlbr Industriepl;NE-Hp
THSTR;Heilbronn Hans-Rießer-Straße;Hlbr H-Rießer-St;NE-Hp
THSTS;Heilbronn Technisches Schulzentrum;Hlbr Techn Schul;NE-Hp
THT;Herbertingen;Herbertingen;Bf
THTN;Hettingen (Hohenz);Hettingen/Hohenz;NE-Bf
THZG;Holzgerlingen;Holzgerlingen;NE-Bf
THZGB;Holzgerlingen-Buch;Holzgerlingen-Bu;NE-Bf
TIL;Illingen (Württ);Illingen (Württ);Bf
TIMN;Bad Imnau;Bad Imnau;NE-Bf
TIN;Inzigkofen;Inzigkofen;Abzw
TJAH;Jagsthausen;Jagsthausen;NE-Bf
TJM;Jagstheim;Jagstheim;Bf
TJNU;Jungnau;Jungnau;NE-Bf
TJUH;Jungingen (Hohenz);Jungingen/Hohenz;NE-Bf
TJZ;Jagstzell;Jagstzell;Bf
TK;Kornwestheim Rbf;Kornwestheim Rbf;Bf
TK A;Kornwestheim Rbf Salzweg;Kornwst Salzweg;Bft
TK B;Kornwestheim Rbf Bw;Kornwesth Rbf Bw;Bft
TK G;Ludwigsburg Gbf;Kornwst-Ludwigsb;Bft
TK M;Kornwestheim Rbf Süd-Mitte;Kornwesth Rbf SM;Bft
TK N;Kornwestheim Rbf Nord-Ost;Kornwesth Rbf NO;Bft
TK O;Kornwestheim Rbf Süd-Ost;Kornwesth Rbf SO;Bft
TK S;Kornwestheim Rbf Süd-West;Kornwesth Rbf SW;Bft
TK U;Kornwestheim Ubf;Kornwestheim Ubf;Bft
TK W;Kornwestheim Rbf Nord-West;Kornwesth Rbf NW;Bft
TKAH;Kornwestheim Karlshöhe;Karlshöhe;Abzw
TKC;Kilchberg;Kilchberg;Bf
TKDN;Kochendorf Nord;Kochendorf Nord;NE-Bf
TKF;Königshofen (Baden);Königshofen (Bd);Bf
TKG;Kißlegg;Kißlegg;Bf
TKGB;Kleinglattbach;Kleinglattbach;NE-Bf
TKH;Kornwestheim Pbf;Kornwestheim Pbf;Bf
TKIC;Gerstetten Kickethau;Kickethau;NE-Anst
TKIM;Kirchberg (Murr);Kirchberg (Murr);Bf
TKL;Engstingen;Engstingen;NE-Bf
TKLA;Klaffenbach-Althütte;Klaffenbach-Alth;NE-Anst
TKLR;Killer;Killer;NE-Hp
TKN;Kressbronn;Kressbronn;Bf
TKNM;Kressbronn Marschall;Marschall;Anst
TKO;Korntal;Korntal;Bf
TKO G;Korntal Gymnasium;Korntal Gymnas;NE-Hp
TKO W;Korntal (WEG);Korntal (WEG);NE-Bft
TKP;Kupfer;Kupfer;Anst
TKPS;Klepsau;Klepsau;NE-Bf
TKS;Königsbronn;Königsbronn;Bf
TKSF;Kochersteinsfeld;Kochersteinsfeld;NE-Bf
TKT;Kirchheim (Teck);Kirchheim (Teck);Bf
TKTB;Kirchheim (Teck) Bosch;Bosch;Anst
TKTH;Krautheim (Jagst);Krautheim/Jagst;NE-Bf
TKTN;Kochertürn;Kochertürn;NE-Bf
TKTO;Kirchheim (Teck)-Ötlingen;Kihm(T)-Ötlingen;Bf
TL;Lauda;Lauda;Bf
TLE;Leonberg;Leonberg;Bf
TLFK;Laufen (Kocher);Laufen (Kocher);NE-Bf
TLFM;Laufenmühle;Laufenmühle;NE-Hp
TLGR;Leingarten Großgartach Awanst;L Großg Awanst;NE-Awanst
TLH;Lauchheim;Lauchheim;Bf
TLK;Leutkirch;Leutkirch;Bf
TLL;Langenau (Württ);Langenau (Württ);Bf
TLM;Laupheim Stadt;Laupheim Stadt;Bf
TLN;Lauffen (Neckar);Lauffen (Neckar);Bf
TLO;Lorch (Württ);Lorch (Württ);Bf
TLR;Langenargen;Langenargen;Bf
TLSH;Linsenhofen;Linsenhofen;NE-Hp
TLSM;Langenschemmern;Langenschemmern;Awanst
TLT;Laucherthal;Laucherthal;NE-Bf
TLU;Ludwigsburg;Ludwigsburg;Bf
